abaana nibakora ebyokujwaara byekiro kyokuraba murubuga nibasaba mugenzo gwabajungi	The children are designing costumes for the Halloween parade.
Nyowe nyahura resiiti habwe kigendererwa eky'omusoro.	I keep receipts for tax purposes.
Omutwe gworusozi Stanley oguraihire muno nugwo Margherita.	Mount Stanley's highest peak is Margherita peak.
Enyanja Victoria niyo erukukira obukooto omu Africa.	Lake Victoria is the largest lake in Africa.
omusaija agalihize emoro ezentahya ye	He has diversified his income streams.
obukama bwa Bunyoro nibwijukibwa Omubizina, okwebuga, okutebya nenganikyo .	The Empire of Kitara is remembered in epic poems and songs.
Nkegambira nti ningenda kubyama kara, kandi namalirra nsugire ebisani mpaka saaha munaana ezanyenkyakara.	I told myself l'd go to bed early ,and then watched videos until 2AM.
omusaija atungire okweyemerezaaho omusimbi	He has achieved financial independence.
nzinirenge ekidandali nabanywaani bange ekiro	I sang karaoke with my friends at the party last night.
Enkoko nibaziriisa enjuma z'ebicooli.	The chickens are being fed with maize grain.
Oburugwa obwendema eya Bakama nibusangwa omu Bacwezi.	The Bachwezi are associated with the origins of kingship.
Ekitebe kyemizaano erukusekesa eihyaaka nikiija kukinguraho okuzaana kwanyegondize okwekiro habwabazaani abebigene abato.	The new comedy club will have open mic nights for amateur comedians.
sente zempapura empyaka niziijza kutandikisibwa bwango	The new currency notes will be introduced soon.
Omukika kyawe haliyo oburwaire bw'ekookoro?	What's your family history of cancer?
Mwezi gurukwija nitwija kutangirra omunyoro omuhyaha.	We will welcome the new chief with a big celebration next month.
Turaara niturora omukasumi ka Laylat al-Qadr, nitusaba kandi nitwesengereza okuganyirwa.	We stay up all night during Laylat al-Qadr,praying and seeking forgiveness.
Nyina nyowe obu bamusemiize eka yoona eketeraniza mumulingo ogutaka roraga.	When my mother was diagnosed the whole family came together in a way l've never seen before.
Omuliisa wange abaire nekka yange omukuzaarwa, omukufa, nebindi byoona hagati omu.	My pastor has been with our family through births, deaths and everything in between.
Akarwarro nikaikiriza omurwaire kurora omufumu ahanaho obwakuba olikubi muno.	The clinic offers same-day appointments for urgent cases.
Ninyetaaga okukebera sukali yange buli kaire.	I need to have my blood sugar levels checked regularly.
Omulimoyokugarra ebisaaru munsisana, yabyo etaaha neekoraho ebintu ebiina obwomeezi n'ebitaina bwomeezi kumara emyaaka etaano.	The river reclamation project has been restoring the ecosystem for five years.
Twine omugenzo gwokukingura ekisembo kimu hanweri okuzooka , kandi nukwo butoosa.	We have this tradition of opening one gift on Christmas Eve , and its always pajamas.
Ninyijuka obwire obu bwonyini nkamanya ekiniakwetaaga kukorra nobwomezi bwange.	I remember the exact moment l knew what l wanted to do with my life.
Obworaba oli musabi, nosobora kusabira abeeka yange?	If you're the praying type, could you say one for my family?
Ekiragiro rumara kiri omudiini zoona-okorre abandi iwe ebyokwenda bakukorre.	The golden rule exists in every faith tradition-treat others as you want to be treated.
Abasubuzi abaswahiri bakatema emihanda kutaaha hagati.	Swahili traders established routes into the interior.
entajumba ekakunga namaani obuyarozire enjoka	The guinea fowl made a loud chattering sound when it saw the snake.
Obu nayesangire ntakuurubata nubwo nayegere kusiima ebiro ebinkaba ninsobora.	When I couldn't walk, I learned to be grateful for the days I could.
ekitehayi kirungi eki okakigura nkaha	Where did you buy that beautiful dress?
Tukaziika Isenkuru nyowe omunjura kyakabiri yahindura buli muntu entekereza.	We buried my grandfather on a rainy Tuesday that matched everyone's mood.
Buleemeziki obusobora kurunga omu kukozesa omubazi gunu?	What are the side effects of this drug?
Omuhabiremu abaire atali nuwe.	He's barking up the wrong tree.
Ebintu ebimu ebirukukira OBUKURU ebinayegere bikaba bitaine KAKWAATE NEBIBEEGA omu Isomero.	Some of the most important things I've learned had nothing to do with school.
Kampuni nigalihya emirimoyayo omubusubuzi obwakalimagezi.	The company is expanding its e-commerce operations.
kirwa nikirra hara oburungi	This is by far the best option.
akakurato akebyensimbi niketegereza ekitekerezo ekitegekerwe	The finance committee is reviewing the proposal.
nigenza esimu yange egendwehoomuire	I need my phone charging.
Kampuni netunga hokutundira hataito	The company is acquiring a smaller competitor.
begulire motoka empyaka	They've bought themselves a new car.
Omurundi gwange ogwokubanza kurora enyunyuzi mukimulika, nkehurra ndozire ekitakuhwayo.	The first time I saw the starts through a telescope, I felt the presence of something infinite.
Ekikaro ekyolekerwamu ebintu harumu n'emirimo y'engaro eyaira.	The Tooro kingdom's museum exhibits historical artifacts.
Emihendo y'ebintu nenihirwa kutemba.	The inflation rate is expected to rise.
Yekaru haihi ne'eka yange enyina ebidde ebiteera omwizooba lyoona mbigoza kibihurra.	The temple near my home has bells that ring all day-I love hearing them.
Yozefu Konyi akebembera obwemi.	Joseph Kony led to LRA rebellion.
Nyina endugu mukisiika kyange nambere nsabira-kataito baitu keezibwe.	I have a corner in my room where I pray-it's simple but holy to me.
Okeehere omu bulemeezi ekirukwingana nkaha.	How much weight have you lost in the past month?
omulimo gwange omurungi ogutwakozire tuli bantu baingi gwali ogu ogutwabandize kunywana nukwo hamu kyayongeraho	My best group project was when we became friends first and worked together second.
Omusomesa wange webisisani akangamba tinyine kisembo kyobuhangwa mwolekere nabiiha.	My art teacher told me l had no talent - l proved her wrong.
Njwara omusalaba omubikya byange,gunyijukya nooha owumpondera.	I wear a cross around my neck-it's a areminder of who i belong to.
tukamara obwire bwekiro bwona nitumaliriza ebitwali nitwija kwoleka tukamalirra tukozire kurungi muno twatunga guredi yokubanza enungi muno.	We stayed up all night finishing our presentation and ended up getting an A.
Omusaija ataire embyarwa omubuli katongole	He has diversified his investments across sectors.
omubirri gw'omurwaire tigurukusobora kurwanisa burwaire.	The patient's immune system is compromised.
Emitaano ayabakemi bamatwale etafeeho obuzaale nengeso ezobuzalirwana.	Colonial boundaries ignored ethnic and cultural divisions.
encweera ekazimbya ekitwe kyaayo yayehungya kututinisa	The cobra spread its hood and swayed to warn us away.
omuzaani womuzaano gwaharutuutu ataaha nazaana ekicweeka kyomusinguzi mu muzaano eyabulikiro	The actor plays the role of the hero in the local drama.
Akarwarro nikakira kujanjaba abakazi.	The clinic specializes in women's health.
omusisa gukabima musanju nekicweka nobucweeka ha ricita muzaani yagwo	The earthquake measured seven point five on the Richter scale.
Kumara emyaka nemyaka ekka yaitu ebaire nehondere emigezo yakuswera erukusisana.	Our family has followed the same marriage customs for generations.
Omumwaaka enkumi ibuli n'ataano , nitwiija kuba tuferurwe ebicweeka eburi hamyegeego y'eryarya,eburi harulengo orwamaizi orwahansi.	By 2050, we will have lost many coastal areas to sea level rise
Kakuba tulinda ebibira byaitu ntusobora kwikazaaho ebyobuhangwa ntutangirayo n'empindahinduka y'obwiire.	If we protect our forests, we can preserve biodiversity and prevent climate change.
orulengo rwa magoba hansimbi nikyo kisumuruzo omuncwamu eyokubyara ensimbi	The interest rates are a key factor in investment decisions.
Obwomeezi bwomwoyo tibuki omu maramizo honka-kyonka buli omubwomeezi obutwomeera buli kiro.	Spirituality isn't just in temples and churches-it's in how we live every day.
Nkasaba akokurorraho hali baisenkuru tunyowe ,kiro eki ekunyonyi kikemerra haidirisa lyange.	I asked my ancestors for a sign , and a bird landed on my windowsill that day.
Twina omugenzo gwokusabira abaana baitu buli nyekyakara batakagenzire haisomero.	We have a tradition of blessing our children before they go to school each morning.
Okukaguzibwa kukaba kutali kurungi okuhikya obunabalizeeho emirimu ei nakozire niiya-mba buyamba ekyahindwire buli kimu.	The interviewer was going terribly until l mentioned my volunteer work- that changed everything.
ensama ekairukira mu kisaaru kwesereka entale	The waterbuck ran into the river to escape the lion.
Akiiriire kimu hanyuma y'okumusemeza.	She made a full recovery after the operation.
Aborubuga orukooto, bataireho entekaniza n'enkora y'okukeehya orwooya orwebisoro biikya kugenda mumwaanya.	The city is developing a climate action plan to reduce its carbon footprint.
Abekika kyange nibu bantu bange bokubanza munyikiriza-ebindi byoona birugirra aho.	My family is my first community of faith-everything else flows from that.
Omurwaire ensigoye etandikire kukora kurungi.	The patient's kidney function has stabilized.
Nkabyara omusiri gunu omwaka-kusunga ebintu nibimera nikisisana kusunga kunihira nikutwaara emihama.	I planted a garden this year-watching things grow feels like watching hope take root.
obuguuda nibwija kugaruka buhyaka omu meezi agarukwiya	The economy will recover in the coming months.
Omubazi nigutalibanizibwa omu barwaire abarukurwara obune.	The medication is contraindicated with certain heart conditions.
Abalinzi bebitwehingulirize babaire nibaseruliriza ha kurubata kw'enjojo baatunga okuvumbura kwoonyini.	The conservationists were conducting research on elephant communication when they made a breakthrough discovery.
Enguta y'okubanza eya caayi yanyenkyakara nigwo omugenzo oguke ogutagurukaga.	The first sip of morning coffee is a small ritual I never skip.
Kakuba oyesanga omunyikara egumire, manya ngu haliyo omuntu hantu arukusabira.	If you're going through something hard, know that someone, somewhere, is praying for you.
buli bwirebwona nyijuka akasumi na yetegerrizemu ekintu ruksabe mazire akasumi kaingi obwire bwingi obwa ameezi nindengaho kukyetegereza kirembe	l'll always remember the moment l finally understood a concept l'd struggled with for months
obworayetaaga ekintu kyona omwanyise	Should you need anything, just let me know.
omulingo omuhyaaka ogwokucungira maizi nigwija ruronyera abalimu mubwire buse kyanda	The new irrigation system will help farmers during the dry season.
John Hanninng Speke akahika handugirro eya Nile 1862.	John Hanninng Speke reached the source of Nile in 1862.
Noija kwetaagisa kwesiigaho omubazi nambere hali akahere emirundi ebiri buli kiro.	You'll need to apply the cream to the rash twice daily.
ekinyonhyi rugoro kikairuka kyacwanganiza ekisaka nebikya byaakyo kibirahiriize	The emu ran across the field with its long neck stretched out.
akamanyisa nkoku arukwetaaga kutaha mukitebe	He expressed interest in joining the club.
omwani gulinurwe hansi yebituuru bye ebitooke	The coffee has been shade-grown under banana trees.
bulikasumi abulirirwa ebisumuzobye	She is always losing her keys.
Buli nyenkyakara ndora ha mihendo y'ebintu	I check the stock prices every morning.
Omurundi gw'okubanza obu nakozire enyanja eyetahwayo , ebyokubaza bikamburraaho.	The first time l saw the ocean , l was completely speechless.
Tutakacwiremu ekyokukora itwe tusaba emizimu eturagirre.	We ask the spirits to guide us before we make important choices.
Omusaija asoroize omuganda ogwa embaagwa	He has accumulated a portfolio of dividend stocks.
Emirimo enyakozirwe haitaka neragirra amagezi maingi nobuginga.	The earth works demostrate sophisticated engineering.
Obworaaba oli hagatinahageti yeki cweka ekigumangaine , lkara nosoma tukuli kumahira kworuganikyo.	If you're in the middle of a hard chapter , keep reading - it's not the end of the story.
akaikara nakora nobuhabaire haloho etoko	He kept on working despite the noise.
kiri kita kusunga omuzano kiro kinu	How about watching a movie tonight?
ningumya kurungi randi mimanya omuhimbo ogwomuntu agira obwaba ayegere orulimi oruhyaka obwaba mabaza namukama worulimi	If you've ever learned a new language , you know the thrill of your first real conservation.
Ekitongole ky'ebitwehinguliriize nikitendeka abantu bomukucweeka habwebyokulima ebirukwikaraho.	The environmental organization is training community members in sustainable agriculture
buli kiro kyoona nyega ekintu kuruga omubaana bange mbe nigonza rundi tinkugonza	I learn something from my children every single day—whether I want to or not.
Osemerire kwikarra kurungi n'okwemerra kurungi nukwe omugongo guleke kusasa.	You should practice good posture to prevent back pain.
Nyowe nkozesa akooma akabara omukutegekera ebyokubyara ensimbi	I use a financial calculator to plan investments.
ijo nkasasura obupangisa bwange	I paid my taxes on time yesterday.
Omurufikiriza enzarwa yabanuga okwaruya emizimu.	Traditional religion included ancestor veneration.
Ekiro ekyaijo omuzini atoridogoroire ebyabaire omubulemu obwajurure obukama.	The praise singer told the story of the battle that saved the kingdom yesterday.
itwe tucweraho hali omwegi wobwongo bwa kalimagezi .	We offer student discounts on software.
Obworaba okaba orarairehonosoma ekitabu obwire bwoona obwekiro otabyamire ( OTAAIREHO ORUKOHI) nosemerra kuba nomanya OBUNUZI -bw'okwega.	If you've ever stayed up all night reading a book because you couldn't put it down, you know real learning.
abe bya sayansa babaire rubekebiya oburungi bworwoya obubamazi kwerenga orulengo rwakabi	The scientists were monitoring air quality when they detected dangerous levels of pollution.
Akabagambira nkoku yarozire ekyererezi kyembaganiza.	He reported seeing a strange light.
Okehutaaza ota ha kuju?	How did you injure your knee?
Owaise nyowe abaire nayega orulimi orwensita orwabafumu.	My cousin had been learning the secret language of the healers.
